Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
937.0,Msi,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,63882.72
,,,,,,,,,,,
939.0,Dell,Gaming,17.3,2560x1440,Intel Core i7 6820HK 2.7GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1080,Windows 10,4.36,146946.24
940.0,Hp,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,Windows 10,2.75,74538.72
941.0,Asus,Notebook,17.3,1600x900,Intel Pentium Quad Core N3710 1.6GHz,4.0,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.8,28238.4
942.0,Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.23,32980.32
943.0,Toshiba,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,59620.32
944.0,Lenovo,2 in 1 Convertible,11.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core M m7-6Y75 1.2GHz,8.0,256GB SSD,Intel HD Graphics 515,Windows 10,1.1,69210.72
945.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,AMD FX 8800P 2.1GHz,16.0,512GB SSD +  1TB HDD,AMD Radeon R9 M385,Windows 10,2.5,53226.72
946.0,Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics,Windows 10,1.36,78438.816
947.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,36496.8
948.0,Dell,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,4.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,35111.52
949.0,Acer,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4.0,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,18594.72
950.0,Hp,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,8.0,8GB SSD,Nvidia Quadro M1000M,Windows 10,2.0,119826.72
951.0,Dell,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,94572.0
952.0,Toshiba,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.2,77788.8
953.0,Asus,2 in 1 Convertible,12.5,Full HD 1920x1080,Intel Core M M7-6Y75 1.2GHz,8.0,64GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,61751.52
954.0,Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.7,79333.3872
955.0,Dell,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,168045.12
956.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7Y54 1.2GHz,8.0,256GB SSD,Intel HD Graphics 615,Windows 10,1.24,101178.72
957.0,Hp,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N4200 1.1GHz,4.0,256GB SSD,Intel HD Graphics 505,Windows 10,1.45,41292.0
958.0,Dell,Ultrabook,13.3,Quad HD+ 3200x1800,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,67559.04
959.0,Acer,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4.0,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,20725.92
960.0,Toshiba,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,81784.8
961.0,Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,93772.8
962.0,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,12.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,53759.52
963.0,Toshiba,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,95371.2
964.0,Hp,Notebook,15.6,1366x768,Intel Core i5 7200U 2.50GHz,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,45101.52
965.0,Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,1TB HDD,AMD Radeon R5 M430,Linux,2.25,24808.2336
966.0,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.9,43956.0
967.0,Hp,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.04,36496.8
968.0,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,167778.72
969.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6.0,256GB SSD,Nvidia GeForce 920MX,Windows 10,2.4,37029.6
970.0,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16.0,512GB SSD,Intel HD Graphics 615,Windows 10,1.22,101178.72
971.0,Dell,Ultrabook,14.0,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.5,104587.5744
972.0,Dell,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,32.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,149184.0
973.0,Toshiba,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.95,62870.4
974.0,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,109218.672
975.0,Hp,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.70GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,52161.12
976.0,Lenovo,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4.0,508GB Hybrid,Intel HD Graphics 520,Windows 7,1.7,53386.56
977.0,Asus,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,16.0,512GB SSD +  2TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,95850.72
,,,,,,,,,,,
979.0,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,93186.72
980.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12.0,512GB SSD,Intel HD Graphics 620,Windows 10,2.19,69210.72
981.0,Toshiba,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 7,1.2,63669.6
982.0,Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6.0,256GB SSD,AMD Radeon 530,Windows 10,2.2,29250.72
983.0,Fujitsu,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,34578.72
984.0,Toshiba,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.75,48751.2
985.0,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,AMD Radeon R5 M430,Windows 10,2.25,31914.72
986.0,Hp,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,42943.68
987.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.5,63349.92
988.0,Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,39906.72
989.0,Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD,Intel HD Graphics 620 ,Windows 10,1.6,59620.32
990.0,Hp,Netbook,12.5,Full HD 1920x1080,Intel Core M 6Y75 1.2GHz,8.0,512GB SSD,Intel HD Graphics 515,Windows 10,0.97,101658.24
991.0,Hp,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,128GB SSD +  1TB HDD,AMD Radeon 520,Windows 10,2.1,26586.72
992.0,Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4.0,128GB SSD,Intel HD Graphics 500,No OS,1.9,14418.6336
993.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,71874.72
,,,,,,,,,,,
995.0,Asus,Notebook,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,61272.0
996.0,Hp,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.11,71874.72
997.0,Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4.0,500GB HDD,Intel HD Graphics 505,Windows 10,2.4,20246.4
998.0,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,95850.72
999.0,Hp,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.48,111301.92
1000.0,Acer,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,67132.8
1001.0,Hp,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.34,63349.92
1002.0,Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4.0,128GB SSD,Intel HD Graphics 620,Windows 10,2.18,29144.16
1003.0,Hp,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.64,41505.12
1004.0,Toshiba,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.2,63669.6
1005.0,Hp,Notebook,14.0,1366x768,Intel Core i5 6300U 2.4GHz,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,58607.4672
1006.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.95,64202.4
1007.0,Hp,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,77202.72
1008.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.64,55904.5728
1009.0,Hp,Notebook,14.0,1366x768,Intel Core i3 7100U 2.4GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.64,36443.52
1010.0,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.65,50562.72
1011.0,Hp,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.26,81997.92
1012.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.48,84715.2
1013.0,Hp,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.54,100550.5488
1014.0,Hp,Notebook,13.3,1366x768,Intel Core i3 7100U 2.4GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.49,42624.0
1015.0,Toshiba,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.5,64468.8
1016.0,Hp,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,41025.0672
1017.0,Lenovo,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16.0,512GB SSD,Nvidia Quadro 3000M,Windows 7,2.4,158135.04
1018.0,Toshiba,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.47,79387.2
1019.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.43,118761.12
1020.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.08,42410.3472
1021.0,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,84715.2
1022.0,Hp,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.11,61218.72
1023.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.64,63159.7104
1024.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.09,55754.3232
1025.0,Hp,Ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.26,83063.52
1026.0,Hp,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.31,63349.92
1027.0,Hp,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.95,56476.8
1028.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,86526.72
1029.0,Hp,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.63,57542.4
1030.0,Hp,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,51841.44
1031.0,Acer,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6.0,1TB HDD,AMD Radeon R5,Windows 10,2.1,21791.52
1032.0,Msi,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,63499.104
1033.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.95,63669.6
1034.0,Hp,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.84,65480.5872
1035.0,Hp,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.26,71874.72
1036.0,Hp,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.04,39533.76
1037.0,Toshiba,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.47,91908.0
1038.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,2.09,56633.976
1039.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,53839.9728
1040.0,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,45128.16
1041.0,Vero,Notebook,14.0,1366x768,Intel Atom X5-Z8350 1.44GHz,2.0,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.45,11231.424
1042.0,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16.0,256GB SSD,Nvidia GeForce 930M,Windows 10,2.4,75924.0
1043.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,55922.688
1044.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.54,53280.0
1045.0,Hp,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD +  500GB HDD,Intel HD Graphics 520,Windows 10,1.84,112065.9552
1046.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,78268.32
1047.0,Msi,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,82351.6992
1048.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.6,122010.6672
1049.0,Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4.0,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.2,15339.312
1050.0,Lenovo,Notebook,14.0,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.1,139593.6
1051.0,Hp,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.91,52161.12
1052.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,58288.32
1053.0,Hp,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,52161.12
1054.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16.0,1TB SSD,Intel HD Graphics 620,Windows 10,1.2,120093.12
1055.0,Hp,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,37570.392
1056.0,Hp,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,500GB HDD,Intel HD Graphics 620,No OS,1.96,26586.72
1057.0,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8.0,1TB HDD,AMD Radeon R5,Windows 10,2.4,23922.72
1058.0,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,69210.72
1059.0,Msi,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,96916.32
,,,,,,,,,,,
1061.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,1TB HDD,Nvidia GeForce GTX 965M,No OS,4.0,53173.44
1062.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,1TB HDD,Intel HD Graphics,Windows 10,2.25,29783.52
1063.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16.0,2TB HDD,AMD Radeon R7 M445,Windows 10,2.32,52746.6672
1064.0,Msi,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,102777.12
1065.0,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,77682.24
1066.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64.0,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,211788.0
1067.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.62,42517.9728
1068.0,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,70809.12
1069.0,Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8.0,256GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,69264.0
1070.0,Dell,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.06,25679.8944
1071.0,Hp,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,63882.72
1072.0,Hp,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,63882.72
1073.0,Hp,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.49,58075.2
1074.0,Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,91294.7472
1075.0,Lenovo,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8.0,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0,35111.52
1076.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4.0,1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,52054.56
1077.0,Msi,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,133146.72
1078.0,Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,28771.2
1079.0,Hp,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 7,2.31,50083.2
1080.0,Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8.0,512GB SSD,Intel HD Graphics 515,Windows 10,0.99,74538.72
1081.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32.0,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,172627.2
1082.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4.0,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,34433.2656
1083.0,Hp,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.3,109170.72
1084.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.18,39960.0
1085.0,Hp,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 7,1.54,54931.1472
1086.0,Hp,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,AMD FirePro W4190M,Windows 7,1.9,79653.6
1087.0,Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,180GB SSD,Intel HD Graphics 520,Windows 7,1.7,63882.72
1088.0,Hp,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4.0,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.29,32767.2
1089.0,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4.0,500GB HDD,AMD Radeon R5,Windows 10,2.4,20619.36
1090.0,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4.0,500GB HDD,Intel HD Graphics,Linux,2.2,20965.1472
1091.0,Hp,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,No OS,1.86,18434.3472
1092.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,85194.72
